X,Y,Tm,P,S,BS,Tx,POLY_HA,tree_genus,BURNCLAS
-113.644864112857,57.5004277238233,16.2,49.6,,,31.7,65.370109799,Pice,4.0
-113.615681365353,57.4071082662504,16.2,49.6,,,31.7,12428.898464,Pice,4.0
-115.297649392704,57.160736730826,17.1,33.7,,,31.4,1539.95896713,Pice,4.0
-121.6686900041,55.6798199997288,-5.9,43.9,90.8,,11.7,8.36203843148,Popu,4.0
-104.038102600724,58.4530566005496,12.1,20.6,,,27.3,3944.54856703,Pice,4.0
-109.020182068749,57.7668515039617,14.2,18.5,,,27.7,18739.0202562,Pinu,4.0
-61.3163041966093,53.3681842103845,14.8,67.4,0.0,,28.0,1055.67055744,Pice,4.0
-114.03093541997,57.0161529457625,17.1,33.7,,,31.4,6871.55034944,Pice,4.0
-108.513842613532,57.3090605336112,9.5,14.0,,,27.9,213576.748361,Pinu,4.0
-106.504741832139,57.9695849869908,16.3,110.5,,,27.8,1844.40007735,Pinu,4.0
-112.741719512028,57.1723886942071,17.5,26.7,,,31.9,59.1173365673,Pinu,4.0
-128.420715809887,53.3113165075339,16.9,175.5,0.0,,31.5,142.313313499,Thuj,4.0
-106.930462421462,57.812356402294,13.6,42.1,,,27.9,8669.65046269,Pinu,4.0
-111.784836644105,57.2414544130597,17.5,26.7,,,31.9,60.7636703324,Pice,4.0
-104.802891299563,57.9508310000681,12.6,52.2,0.0,,26.0,7280.01835937,Pice,4.0
-104.982070399558,57.9595176000175,15.2,62.2,0.0,,25.0,589.435954914,Pice,4.0
-112.866759601555,56.9851456768652,17.5,26.7,,,31.9,42.154118602,Pice,4.0
-57.3665591267637,51.4956619420085,8.3,81.8,0.0,,20.7,10.4637121933,Pice,4.0
-121.495131995308,55.1518109980025,14.7,30.8,0.0,,25.9,5.40839929211,Abie,4.0
-99.3513168297671,58.2028821409216,15.5,37.8,,,25.6,125.619499417,Pice,4.0
-114.443490981712,56.5662326810427,17.1,33.7,,,31.4,124.290769254,Pice,4.0
-115.461301580008,56.3527623806473,17.1,33.7,,,31.4,76.427193828,Lari,4.0
-59.0092518606354,51.9516275611328,13.0,76.0,,,26.9,837.656176411,Genc,4.0
-112.846680297742,56.7766890047389,18.9,65.2,,,32.2,10.4296498874,Pice,3.0
-110.675498938749,57.0026204856336,16.0,18.6,,,32.3,10116.0170653,Pinu,4.0
-103.854978786223,57.7009351681642,12.1,20.6,,,27.3,1425.92769306,Pice,4.0
-115.333816329022,56.2257492097787,10.3,32.9,,,28.0,234.698655949,Pice,4.0
-127.477876157296,53.0444816501674,18.2,166.0,,,31.3,1159.24107697,Tsug,4.0
-112.085228778843,56.6024607825462,16.0,20.5,,,31.8,2610.24999846,Pice,4.0
-103.253237972395,57.5755111393626,15.8,92.8,0.0,,25.6,183.357731408,Pice,4.0
-106.279399428415,57.1931734677673,13.9,41.5,0.0,,28.0,22509.8283957,Pinu,4.0
-110.331084609488,56.7680440464049,16.0,18.6,,,32.3,95.9669902261,Pinu,4.0
-60.892665248721,52.2443047786324,13.0,57.4,0.0,,28.9,1304.32579413,Pice,4.0
-111.092040954187,56.6574885110749,9.9,19.5,,,28.4,51.0998605833,Pice,4.0
-94.2001900998109,57.7509372997549,12.0,117.9,,,25.4,33.0537725717,Pice,4.0
-102.06407939005,57.4740649658865,16.2,49.3,,,27.9,1046.35765314,Pice,4.0
-106.828562529202,57.0230241855877,13.9,41.5,0.0,,28.0,5587.20343609,Pinu,4.0
-123.565404584052,53.7370525025645,13.2,43.2,0.0,,27.5,20576.3317702,Pinu,4.0
-112.73275266923,56.1470766529906,16.8,43.7,,,32.7,4.09071145662,Pice,2.0
-109.66475128043,56.5001417614079,16.0,18.6,,,32.3,3685.25472901,Popu,4.0
-114.487498262807,55.6927327410436,17.7,37.6,,,30.0,7156.83531885,Pice,4.0
-107.229787704386,56.6269066920389,15.8,0.0,,,31.1,43606.58935680001,Pinu,4.0
-103.834365068232,57.0321132938214,13.1,74.2,,,29.3,893.846457815,Pice,4.0
-107.727515873872,56.6213514554745,18.5,84.8,,,29.5,4066.56278436,Pice,4.0
-98.0545254130296,57.3462660793103,14.2,52.3,1.2,,30.0,305.207961439,Pice,4.0
-103.697281800002,57.0047368001447,16.6,65.8,,,30.5,1237.0500954,Pice,4.0
-110.085134072266,56.2252389582411,8.0,30.5,,,23.9,8703.73115646,Pice,4.0
-116.445163674967,55.2885428163046,-3.0,10.5,,,7.6,5.91747231217,Popu,4.0
-112.478892076115,55.9631563316227,16.8,43.7,,,32.7,15.022156103,Pice,1.0
-104.245132501303,56.8976486998539,15.2,62.2,0.0,,25.0,416.707749949,Pice,4.0
-105.408229412068,56.7953057841953,12.8,43.8,,,28.3,139.948689271,Pice,4.0
-112.67080397475,55.8862452709876,16.8,43.7,,,32.7,49.3572218141,Pice,4.0
-103.266114904191,56.9365673778825,16.6,65.8,,,30.5,2206.59881531,Pice,4.0
-118.687589645619,54.6907901767568,17.3,22.6,0.0,,31.0,83.9547310249,Pice,4.0
-123.5257288462,53.3551404278745,13.7,37.8,0.0,,28.0,164.240670481,Pinu,4.0
-100.047201036225,57.0063293547296,16.2,49.3,,,27.9,916.24865802,Pice,4.0
-110.355163193547,56.073959331133,18.0,92.1,,,32.2,161.549252778,Lari,4.0
-101.746342348481,56.8839907680976,14.5,27.1,,,27.6,74.6285601122,Pice,4.0
-110.049331758343,56.0098623214061,15.0,71.0,,,30.3,11357.7133324,Pinu,4.0
-103.995504489688,56.6539292398739,13.1,74.2,,,29.3,3232.59637688,Pice,4.0
-120.274729615999,54.0985828582347,16.4,121.6,0.0,,32.5,458.673148397,Abie,4.0
-104.595136407968,56.6346827046239,15.2,62.2,0.0,,25.0,323.459221109,Pice,4.0
-75.8787267607388,55.351665849039,14.2,66.2,0.0,,33.0,663.018550148,Pice,4.0
-111.038425067944,55.8285309993053,9.9,19.5,,,28.4,1896.27047914,Pice,4.0
-114.012426836108,55.3562203143189,15.2,26.2,,,29.1,3.86507295152,Popu,4.0
-103.80418681103,56.5605935766791,13.1,74.2,,,29.3,787.83900683,Pice,4.0
-100.114287180828,56.7881678631812,15.1,30.3,,,28.1,420.69640841,Pice,4.0
-114.523265890688,55.1510712187544,9.2,8.9,,,27.3,2.17605464696,Popu,3.0
-104.91157880645,56.4175331013622,14.0,64.7,,,26.6,181.145686921,Pice,4.0
-99.8520213006509,56.7264042996981,13.3,68.4,,,28.2,880.597093869,Pinu,4.0
-103.749171592946,56.4403709892365,13.1,74.2,,,29.3,10087.3812144,Pice,4.0
-112.106217414615,55.4942999790423,15.7,25.0,,,31.7,10525.9018041,Pice,4.0
-106.443782517181,56.1061670791951,13.9,41.5,0.0,,28.0,1801.90479464,Pice,4.0
-109.414536500881,55.5768347768251,15.0,71.0,,,30.3,55904.8271782,Pice,4.0
-95.8537776283297,56.6821614355549,17.3,49.3,,,29.4,183.693858311,Pice,4.0
-101.914122823498,56.3450284904665,14.6,92.5,,,29.9,15400.2744883,Pice,4.0
-118.264229338178,54.0473547378669,5.4,51.2,,,23.3,51.6914111767,Pinu,4.0
-108.827390511856,55.6025566687652,15.8,0.0,,,31.1,8877.08765458,Pice,4.0
-106.550517802183,55.8743771748658,18.5,84.8,,,29.5,3436.98824312,Pinu,4.0
-115.348981718226,54.585803464599,17.4,66.2,,,34.0,30.1792855443,Pice,4.0
-107.600515597807,55.7657403506884,15.8,0.0,,,31.1,33.5692481526,Pice,4.0
-99.3499654818625,56.3391758719528,13.0,65.6,0.0,,29.6,294.497133768,Pinu,4.0
-107.01517566624,55.5585112579124,15.8,0.0,,,31.1,114155.973793,Pinu,4.0
-101.249532960672,56.1984586087661,13.3,68.4,,,28.2,443.199663757,Pinu,4.0
-93.3522160996981,56.3586575997607,12.4,53.3,0.0,,26.8,661.142813119,Pice,4.0
-119.250938029215,53.5140036097859,13.9,49.8,0.0,,35.0,9854.28088766,Pinu,4.0
-107.623112944436,55.6113312303386,15.8,0.0,,,31.1,1652.82589893,Pice,4.0
-109.586046396984,55.3726887188211,17.6,142.0,,,29.3,840.950006002,Pice,4.0
-104.675016893487,55.8152454468262,15.0,58.8,0.0,,30.1,27894.7285332,Pice,4.0
-106.08920498586,55.7801205605554,18.3,69.6,0.0,,31.8,382.221098496,Pice,4.0
-105.965246559118,55.7385635407959,15.0,58.8,0.0,,30.1,2597.45560996,Pice,4.0
-123.871476196704,52.2260192562424,16.6,15.8,,,34.4,7878.56052573,Pinu,4.0
-104.289117791473,55.8432723351611,16.6,65.8,,,30.5,6448.37365587,Pinu,4.0
-98.4329350001871,56.1537244999411,16.0,114.2,0.0,,30.0,3315.40844874,Pinu,4.0
-105.307076656589,55.709623740902,18.3,69.6,0.0,,31.8,3563.29658354,Pinu,4.0
-105.82999226025,55.6244445624513,18.3,69.6,0.0,,31.8,3501.2904136,Pinu,4.0
-102.82860323332,55.8191518809719,14.6,92.5,,,29.9,20682.8677103,Pice,4.0
-105.443062297975,55.6175563132342,15.0,58.8,0.0,,30.1,5783.73894617,Pice,4.0
-117.845403849375,53.7452254825114,17.9,28.6,0.0,,33.0,75.2344076284,Pinu,4.0
-106.055484239853,55.6119283693683,18.3,69.6,0.0,,31.8,542.537307943,Pice,4.0
-108.331971541983,55.3227529426249,18.5,84.8,,,29.5,772.603861956,Pice,4.0
-116.961863675557,53.8640562707129,9.2,43.8,,,25.3,678.081287658,Pinu,4.0
-106.496717642671,55.4790068095516,15.0,58.8,0.0,,30.1,1023.35165138,Pice,4.0
-110.422625992501,54.8786000893135,8.0,30.5,,,23.9,26447.961689,Pice,4.0
-117.216871963457,53.75837282609,9.2,43.8,,,25.3,7.75081319444,Popu,4.0
-89.090443800269,55.8378473001139,9.3,33.9,,,27.5,579.362884578,Pice,4.0
-109.799793290314,55.0201748196762,17.6,142.0,,,29.3,238.927447017,Lari,4.0
-107.133581570994,55.2899803574423,18.5,84.8,,,29.5,1318.75794466,Pice,4.0
-101.598268964315,55.790107092713,17.4,70.0,,,29.5,1036.13258601,Pinu,4.0
-103.5938086205,55.6073301349231,16.6,65.8,,,30.5,2602.88444599,Pinu,4.0
-100.135199840039,55.766225651285,17.1,40.0,,,28.0,1949.09065825,Pinu,4.0
-109.141514438746,54.9485545651711,15.0,71.0,,,30.3,3500.15860209,Pice,4.0
-95.2841258995343,55.847693899809,16.6,163.2,0.0,,29.2,1107.56472168,Pice,4.0
-104.432989681087,55.4385519257922,18.3,69.6,0.0,,31.8,115.217129445,Pice,4.0
-124.027160003166,51.7522869982674,14.5,15.0,,,31.0,7.78516076566,Pinu,4.0
-100.533582407421,55.6335719409298,13.3,68.4,,,28.2,3503.0315942,Pinu,4.0
-112.086707687692,54.4585385881658,10.1,32.7,,,27.3,17.2997125092,Popu,4.0
-109.943759455369,54.7582553570838,17.6,142.0,,,29.3,83.8917698944,Pice,4.0
-102.721786619007,55.433426039232,17.4,70.0,,,29.5,2343.43487081,Pice,4.0
-103.896013707244,55.367168206626,16.6,65.8,,,30.5,52.7614487271,Pice,4.0
-104.559823395739,55.2884148988695,18.3,69.6,0.0,,31.8,639.432791237,Pice,4.0
-107.876351800907,54.8701131005488,14.9,38.0,,,31.7,5031.55903929,Pice,4.0
-104.39157217168,55.2938932316561,15.0,58.8,0.0,,30.1,256.63959656,Pinu,4.0
-102.118654398785,55.4610677414377,17.4,70.0,,,29.5,615.007957443,Pice,4.0
-107.41819285635,54.9343717285542,18.0,84.6,,,32.1,3053.15182117,Pice,4.0
-97.0833123220197,55.6186123980138,16.0,114.2,0.0,,30.0,9.835148415,Pinu,4.0
-102.059582286605,55.2624558144041,14.6,92.5,,,29.9,13051.7448199,Pice,4.0
-105.937306002367,55.0483654690492,18.4,61.9,,,31.7,1376.36507215,Pice,4.0
-118.099824534385,53.0943556488096,4.2,32.8,,,22.8,245.763949181,Pinu,4.0
-95.3567587812285,55.6027225640207,12.4,53.3,0.0,,26.8,144.332631313,Pice,4.0
-106.082986199917,55.0177695950562,18.4,61.9,,,31.7,1526.9754327,Pice,4.0
-104.630408099429,55.0632747285154,18.4,61.9,,,31.7,18442.665821,Pinu,4.0
-123.204194998548,51.7315759991801,14.5,15.0,,,31.0,11.8686760627,Pinu,4.0
-103.991694948711,55.1890693284677,18.3,69.6,0.0,,31.8,180.179171156,Pinu,4.0
-106.256466899194,54.9535509678635,15.6,41.0,,,30.0,443.939809219,Pice,4.0
-107.507246979934,54.7923298020052,14.9,38.0,,,31.7,486.805352765,Pice,4.0
-95.041634108658,55.4851424866512,16.6,163.2,0.0,,29.2,417.816373272,Pice,4.0
-98.8585848004779,55.3546455002407,13.0,65.6,0.0,,29.6,803.410171589,Pice,4.0
-97.0886435994898,55.3485721997969,13.0,65.6,0.0,,29.6,5563.09231167,Pice,4.0
-96.2547392998343,55.4030782000685,17.3,49.3,,,29.4,322.593775282,Pice,4.0
-119.811923265338,52.4772043103523,15.5,61.0,0.0,,31.0,30.773220381,Pseu,4.0
-94.2102179008109,55.3906224997543,16.6,163.2,0.0,,29.2,214.399163832,Pice,4.0
-73.7709215351937,53.2676333905108,11.4,122.5,,,25.6,167.686095284,Pice,4.0
-102.215358799711,55.1289300003323,17.4,70.0,,,29.5,985.725726013,Pice,4.0
-117.824883629328,52.8666839380538,16.5,37.2,,,33.8,779.142519319,Pinu,4.0
-103.752122205419,54.9207460235913,15.6,41.0,,,30.0,24581.8396795,Pinu,4.0
-101.025306040175,55.13549077096,7.7,0.0,,,28.4,256.420634513,Pinu,4.0
-95.2419749372096,55.2962026034496,12.4,53.3,0.0,,26.8,35.3408831228,Pice,4.0
-95.5080335001813,55.2757188004488,17.3,49.3,,,29.4,111.712591658,Pice,4.0
-104.946427735497,54.7880267734612,18.4,61.9,,,31.7,1421.68047383,Pice,4.0
-99.2666818542301,55.1653490316145,17.7,147.9,0.0,,28.3,32.0803320302,Pice,4.0
-106.466551381192,54.5205930327288,15.9,67.4,,,30.3,91996.4294464,Pice,4.0
-99.7463759001375,55.1212871000134,17.7,147.9,0.0,,28.3,423.682794068,Pinu,4.0
-124.027110815383,51.0586334772079,14.5,15.0,,,31.0,217.175352389,Pinu,4.0
-115.42663433096,53.1777092536331,9.5,15.0,,,25.6,747.762105443,Pice,4.0
-104.412216652827,54.7262228997344,18.4,61.9,,,31.7,124.822846066,Pice,4.0
-93.713307858954,55.1251920987242,16.7,141.8,0.0,,31.1,4.96479736022,Pice,4.0
-104.830813805288,54.6558139116005,15.6,41.0,,,30.0,1624.20990661,Pice,4.0
-95.6347088995442,54.9047277996225,15.6,53.6,0.0,,29.0,577.096672497,Pinu,4.0
-105.004389606872,54.4026885067084,15.6,41.0,,,30.0,258.56010095,Pice,4.0
-106.230317930853,54.2169154167605,15.9,67.4,,,30.3,9065.43075274,Pice,4.0
-105.953847077587,54.2969599554845,18.2,120.8,,,30.9,20.3291975389,Popu,4.0
-102.718681972288,54.5385936332817,17.0,62.4,0.0,,33.0,353.595192131,Lari,4.0
-105.366651516115,54.3097275614043,15.6,41.0,,,30.0,839.189390606,Pice,4.0
-103.912096205691,54.3358485609197,9.3,12.9,,,28.4,2461.17848131,Pice,4.0
-107.72737649133,53.9679035231913,14.9,38.0,,,31.7,38.3076632196,Pice,4.0
-105.203062432641,54.2367758642138,15.6,41.0,,,30.0,82.6853171069,Pice,4.0
-123.333931907113,50.6353144786335,15.9,2.1,,,33.3,5789.63405071,Abie,4.0
-105.829788389244,54.0434550046185,15.9,67.4,,,30.3,3719.20792498,Pice,4.0
-115.312387106744,52.6580050746095,6.0,8.5,,,22.9,2.11251061287,Pice,4.0
-96.6958887996218,54.6007786003459,17.7,147.9,0.0,,28.3,108.354748479,Pice,4.0
-116.222399572344,52.4201416186631,6.1,15.9,,,23.5,11.2027826268,Pinu,4.0
-116.04130907877,52.395532372901,14.5,84.2,,,30.7,16.382287787,Pinu,4.0
-103.512339312352,54.1611598664247,16.1,134.2,,,29.8,642.652946811,Pice,4.0
-123.592493922808,50.2800356429564,15.9,2.1,,,33.3,11303.8086818,Alnu,4.0
-91.6287620996056,54.395131999724,17.5,51.2,,,30.5,383.827655635,Pice,4.0
-104.028296562663,54.0254043286928,16.7,36.1,,,29.6,3146.79160734,Pice,4.0
-105.798581037273,53.8732489218994,15.9,67.4,,,30.3,858.872082454,Pice,4.0
-94.6731319305784,54.3978346323432,19.2,50.2,0.0,,31.2,39.0959944523,Pice,4.0
-84.1773841388491,53.7817378762828,2.5,33.4,,,20.0,8057.07890775,Pice,4.0
-122.388371827339,50.6163117676396,22.5,36.8,,,38.7,42.8192792387,Pseu,4.0
-96.1599654996561,54.2609918998321,19.2,50.2,0.0,,31.2,521.533378179,Pice,4.0
-100.776954752071,54.0708165071173,7.7,16.1,1.4,,28.5,409.802822902,Pice,4.0
-122.164396004001,50.5399829998471,17.6,16.2,,,31.1,83.1732954042,Pseu,4.0
-105.352402676132,53.6103219098616,9.0,21.4,0.0,,28.2,2472.42159167,Pice,4.0
-122.756427003445,50.294283004068,9.3,22.1,,,27.2,1.52443741528,Pseu,4.0
-92.6505820996256,54.0921671003502,17.5,51.2,,,30.5,223.203374186,Pice,4.0
-123.674966005403,49.9731570035682,14.6,5.8,,,25.1,12.3830385611,Tsug,4.0
-99.5819160001252,53.9036901999971,14.8,32.1,,,31.1,3062.25406015,Pice,4.0
-116.049999050517,51.8102284026462,13.4,97.4,,,28.9,1205.11343277,Lari,4.0
-114.956184386735,51.9309253697015,7.5,37.8,,,,3.93574166942,Pinu,4.0
-123.50736410687,49.7492383965763,18.9,187.5,,,29.2,28.1929903801,Pseu,4.0
-87.7631531289933,53.505395362296,14.4,35.0,,,29.5,11197.1635663,Pice,4.0
-121.598789088388,50.2685591056144,5.5,58.8,0.0,,,14.2016767801,Pseu,4.0
-121.628156860016,50.1755261288643,10.8,0.3,,,27.1,2563.26219104,Pseu,4.0
-101.142190262963,53.541011126106,15.4,41.0,,,28.8,8482.39430141,Lari,4.0
-101.726073099694,53.5131682003627,15.4,41.0,,,28.8,769.868065026,Lari,4.0
-115.581896310756,51.5607418086715,7.6,17.3,,,23.5,19.8694856902,Pice,4.0
-121.870558956008,49.9153004990187,24.8,6.0,,,39.8,2887.63703638,Abie,4.0
-117.068688993887,51.1619100009242,18.1,45.8,0.0,,34.0,113.638643521,Abie,4.0
-99.9457299955508,53.4422726342886,18.0,64.5,,,30.4,112.461185541,Pinu,4.0
-78.4233094543473,52.1929168178167,11.6,53.4,0.2,,25.8,1043.58491599,Pice,4.0
-88.2342503018593,53.1848491718374,14.4,35.0,,,29.5,2961.22496357,Pice,4.0
-90.2031123995133,53.3220084001066,13.0,65.3,,,27.3,168.174128375,Pice,4.0
-114.986235086528,51.44609562998,7.5,37.8,1.4,,23.5,36.5560178915,Pinu,4.0
-91.956690000516,53.3464564001679,14.4,32.1,,,27.8,85.7598233081,Pice,4.0
-117.809065160043,50.78289094105,18.6,38.0,,,35.2,46.3837677462,Abie,4.0
-96.7598074957557,53.2661477546776,18.8,33.6,,,31.3,332.42643806,Pice,4.0
-85.3199126994282,52.8046090000017,15.2,92.8,,,28.8,501.322387683,Pice,4.0
-121.896772769699,49.4801618628825,19.6,99.1,,,33.4,1385.17391163,Pseu,4.0
-117.692817591857,50.657812801368,20.7,26.6,,,36.2,66.9626751782,Abie,4.0
-116.367707006486,50.9675450046144,10.8,136.1,0.0,,26.0,1.92815969961,Pseu,4.0
-91.8996460999694,53.1363767999069,17.5,51.2,,,30.5,103.848440121,Pice,4.0
-96.3798450022151,53.163612070185,18.8,33.6,,,31.3,80.7457257095,Pice,4.0
-95.3214476604842,53.1174588562377,19.2,50.2,0.0,,31.2,2.48562063513,Pinu,4.0
-117.697417520251,50.4995489805169,1.2,156.4,,,9.7,1.7151081944,Thuj,4.0
-119.500793156707,50.0542725153691,23.4,24.8,0.0,,35.5,518.604658123,Pseu,4.0
-96.557530127195,53.0457875444923,14.8,17.8,,,29.3,11.4685412649,Pice,4.0
-117.274111358,50.5761746405032,17.3,41.8,0.0,,34.0,2.91180080166,Abie,4.0
-90.6846736999403,52.8924285998162,14.4,32.1,,,27.8,125.250752183,Pice,4.0
-96.8345718855798,52.8699011030307,18.8,33.6,,,31.3,41.7988440645,Pice,4.0
-121.156834359766,49.3647029748268,10.9,75.7,0.0,,28.0,213.092181913,Tsug,4.0
-117.169745097138,50.3690098054401,17.3,41.8,0.0,,34.0,470.683140653,Abie,4.0
-89.4867708240247,52.6983340506493,16.8,105.2,,,30.7,54.1432157722,Pice,4.0
-89.0054472499519,52.6208694340826,14.4,35.0,,,29.5,71.5326759229,Pice,4.0
-87.9490506567191,52.5469858388045,17.7,124.5,,,32.3,374.928358601,Pice,4.0
-121.142987121373,49.2876244306112,10.9,75.7,0.0,,28.0,300.663512984,Abie,4.0
-119.418259069192,49.7201639334252,21.3,13.9,,,39.2,138.965278761,Pseu,4.0
-93.7229046993834,52.717235300422,15.2,55.6,,,28.6,2670.97626722,Pice,4.0
-116.861168003655,50.3547220017346,17.3,41.8,0.0,,34.0,78.4283198241,Pseu,4.0
-91.9519913998251,52.6664563002493,17.5,51.2,,,30.5,87.6961920229,Pice,4.0
-89.8230132859287,52.5550966120049,13.1,56.2,,,27.2,263.585249105,Pice,4.0
-91.2657832997905,52.582679699738,14.4,32.1,,,27.8,436.141779321,Pice,4.0
-118.270931673552,49.9330386943008,18.0,43.2,0.0,,33.5,1.12297883511,Pseu,4.0
-96.2709427917895,52.5386772959047,14.8,17.8,,,29.3,171.406164924,Pinu,4.0
-88.0846291159356,52.2904664504915,17.7,124.5,,,32.3,158.223137475,Pice,4.0
-94.148220700304,52.5255863001286,15.2,55.6,,,28.6,409.162511836,Pice,4.0
-120.373244998594,49.2051800042665,-1.5,65.0,,,9.1,25.9913283485,Pinu,4.0
-118.944997046232,49.5847043281563,21.8,17.6,,,36.0,57.0755477388,Pinu,4.0
-118.47787400394,49.6222429983471,21.5,16.4,0.0,,,251.058995713,Abie,4.0
-88.1899115294909,52.1893055189037,14.4,35.0,,,29.5,350.059726954,Pice,4.0
-120.204270403447,49.1566565787744,23.2,46.8,0.0,,39.5,105.050070858,Pseu,4.0
-91.3407687000937,52.3160617997601,14.4,32.1,,,27.8,40.4579139567,Genc,4.0
-120.02702676166,49.1532747946558,9.1,15.6,0.0,,27.0,13.3917020176,Pseu,4.0
-118.259348889772,49.6175853650615,18.0,43.2,0.0,,33.5,80.0145621249,Abie,4.0
-119.561643576287,49.1974544201971,25.2,3.7,0.0,,39.5,496.681290247,Popu,4.0
-119.619303223112,49.1608929939711,22.8,4.1,0.0,,39.0,3772.21297282,Pseu,4.0
-117.93922174036,49.5316347071635,21.0,24.5,0.0,,37.5,1314.78544819,Abie,4.0
-119.772423440037,49.1075494556011,23.6,13.2,0.0,,38.0,67.0259506748,Pseu,4.0
-119.931392967292,49.0074714301526,23.2,46.8,0.0,,39.5,238.665026687,Abie,4.0
-118.159013720753,49.4663195201273,18.0,43.2,0.0,,33.5,23.1842890606,Pseu,4.0
-119.736084778403,49.004035311111,11.0,4.8,,,26.5,91.7050410002,Pseu,4.0
-118.299729970133,49.3873112116705,21.5,2.7,0.0,,38.0,147.085066992,Abie,4.0
-77.777534452589,50.6769576854539,13.3,77.3,,,27.2,111.674354007,Pice,4.0
-118.527270000307,49.3194430012832,23.0,21.4,0.0,,,24.5964861652,Pseu,4.0
-119.009079786932,49.1323755588746,2.5,30.6,17.0,,12.5,3576.59891445,Pseu,4.0
-66.2670211057487,47.7987474820224,17.2,46.9,,,28.7,37.6215082798,Abie,4.0
-118.883724445064,49.2057122400376,19.6,57.2,0.0,,40.5,6.37980878549,Pseu,4.0
-118.414117793427,49.2966433011287,21.5,16.4,0.0,,,1434.98622498,Pseu,4.0
-95.9867921011635,52.0427772419567,14.8,17.8,,,29.3,60.3284113274,Pinu,4.0
-95.8948760564304,52.0545275601425,14.8,17.8,,,29.3,22.7163144894,Pinu,4.0
-118.830213523199,49.0490633996973,19.6,57.2,0.0,,40.5,22.5805116214,Pseu,4.0
-118.102884395185,49.1670115595371,21.5,2.7,0.0,,38.0,529.543606112,Pseu,4.0
-118.294298177714,49.0684337609719,23.0,16.7,0.0,,38.0,6.83211776156,Pinu,4.0
-117.934163347979,49.0446810063909,21.3,22.0,,,39.1,199.640107795,Pseu,4.0
-66.1599618817208,47.3488013803248,16.7,116.0,0.0,,30.0,6.9006291951,Pice,4.0
-79.2735640312826,50.4215451777298,12.7,81.1,,,26.9,1027.88306418,Pice,4.0
-95.6147434030764,51.6900196232985,20.0,76.3,,,32.0,401.19257877,Pinu,4.0
-96.0958730994855,51.6339666542498,16.9,66.2,,,28.6,18.4673316154,Pinu,4.0
-94.2223556001583,51.617283399841,8.9,95.6,,,27.1,680.776839992,Pice,4.0
-94.4631482002483,51.5232638000583,8.9,95.6,,,27.1,147.049407199,Pice,4.0
-95.8061526933388,51.4311571713125,16.9,66.2,,,28.6,28.6406387563,Pice,4.0
-115.542283666329,49.207497718784,19.1,1.6,0.0,,37.5,1224.85975192,Pinu,4.0
-94.3163605003389,51.3503146996028,8.9,95.6,,,27.1,1275.52107199,Pice,4.0
-94.6292411997607,51.3034844003019,18.9,214.6,,,31.3,1064.4224232,Pice,4.0
-94.9182778001015,51.2961742998974,18.9,214.6,,,31.3,333.387469729,Pice,4.0
-86.6624088447801,50.9385042625409,17.9,49.1,0.0,,31.4,57.0504950308,Pice,4.0
-115.577171612475,49.0708878319153,20.3,38.4,0.0,,36.0,98.2770437774,Tsug,4.0
-94.9167723006463,51.2608995001561,15.8,39.2,,,26.9,91.2476901608,Pinu,4.0
-61.8511687583736,45.16804725354,12.0,0.0,0.0,,35.0,46.6277190015,Abie,4.0
-94.7293269004653,50.8711519002246,15.8,39.2,,,26.9,2108.444926,Pice,4.0
-113.832097123394,49.0899683260049,5.4,24.8,,,22.4,761.524008634,Popu,4.0
-63.2669346989399,45.1595212979191,11.3,63.4,0.0,,28.5,2.12807177574,Abie,4.0
-91.7545359995762,49.9917942997868,14.5,85.0,0.0,,28.7,3415.2552095,Pice,4.0
-94.363669799533,50.6435341001592,20.2,133.8,0.0,,30.4,119.398221054,Pinu,4.0
-73.262890243333,48.1498361824547,14.9,54.8,0.0,,26.0,329.0115448,Pice,4.0
-64.418415755687,45.4195390136195,9.4,59.4,,,25.1,10.1397397267,Abie,4.0
-80.1978000003962,49.2029689998467,15.1,54.3,,,26.2,175.763691837,Pinu,4.0
-83.6667967532624,49.6928899988641,14.4,49.7,,,28.7,175.924543249,Popu,4.0
-72.6447725992701,46.4670947260961,14.2,100.0,,,28.3,0.48689422359,Genh,4.0
-73.6814295043122,46.0171511403445,14.0,60.4,0.0,,28.0,2.08501205105,Abie,4.0
-73.9651511025961,45.8704839980318,14.7,84.9,0.0,,27.5,8.95329809262,Acer,4.0
-81.3897603993316,47.0288885000419,18.6,49.9,,,33.7,438.585940269,Betu,4.0
-75.1475159891414,45.0609984343036,16.0,86.2,0.0,,31.0,90.6192466242,Acer,4.0
-138.709452498916,62.5169701835296,12.1,10.2,,,23.6,11.6088900495,Pice,4.0
-138.9290600636,62.8438284778442,12.1,29.0,,,29.6,478.406125142,Pice,4.0
-138.103431099842,64.7136387460362,13.7,44.2,,,28.2,687.039372983,Abie,4.0
